year_number,depletion_limit,continent,country,gcam_basin_id,Basin_long_name,grid_id,grid_area,permeability,porosity,total_thickness,depth_to_water,orig_aqfr_sat_thickness,aqfr_sat_thickness,hydraulic_conductivity,transmissivity,radius_of_influence,areal_extent,max_drawdown,drawdown,drawdown_interference,total_head,well_yield,volume_produced_perwell,cumulative_vol_produced_perwell,number_of_wells,volume_produced_allwells,cumulative_vol_produced_allwells,available_volume,depleted_vol_fraction,well_installation_cost, annual_capital_cost,maintenance_cost,nonenergy_cost,power,energy,energy_cost_rate,energy_cost,total_cost_perwell,total_cost_allwells,unit_cost,unit_cost_per_km3,unit_cost_per_acreft,whyclass,total_well_length
15, 0.25, USA, USA, 2, USA, 2, 1178309424.22, -12.647296586411269, 0.189999997616, 286.4434822084242, 23.880009706159747, 284.66873593752206, 227.89473656474237, 2.2527002829069584e-06, 0.0005133785375324019, 480.987654964151, 726804.7090888444, Max_Drawdown, 63.694956677570964, 0.0, 87.57496638373071, 0.025236274621140427, 218041.41272665327, 3270621.190899799, 1621.2187531051948, 353492827.266, 5302392408.989999, 63731291524.1756, 0.08319919904617983, 20650.81580927132, 5494395.6855197735, 2343564.2899838327, 7837959.975503607, 50162.00399374285, 120388809.58498284, 0.074, 8908771.90928873, 10329.717598391058, 16746731.884792339, 0.04737502600637094, 47375026.00637094, 58.43614707833843, 10, 251.7747462709021
16, 0.25, USA, USA, 2, USA, 2, 1178309424.22, -12.647296586411269, 0.189999997616, 286.4434822084242, 25.458957094392435, 284.66873593752206, 226.31578917650967, 2.2527002829069584e-06, 0.0005098216423042349, 480.987654964151, 726804.7090888444, Max_Drawdown, 64.27632105408995, 0.0, 89.73527814848238, 0.025236274621140427, 218041.41272665327, 3488662.6036264524, 1621.2187531051948, 353492827.266, 5655885236.255999, 63731291524.1756, 0.08874581231592514, 20650.81580927132, 5494395.6855197735, 2343564.2899838327, 7837959.975503607, 51399.407464688804, 123358577.91525313, 0.074, 9128534.76572873, 10465.27170299235, 16966494.741232336, 0.047996715725338354, 47996715.725338355, 59.202988912890355, 10, 251.7747462709021
17, 0.25, USA, USA, 2, USA, 2, 1178309424.22, -12.647296586411269, 0.189999997616, 286.4434822084242, 27.037904482625123, 284.66873593752206, 224.736841788277, 2.2527002829069584e-06, 0.000506264747076068, 480.987654964151, 726804.7090888444, Max_Drawdown, 64.87101154025358, 0.0, 91.9089160228787, 0.025236274621140427, 218041.41272665327, 3706704.0163531057, 1621.2187531051948, 353492827.266, 6009378063.521998, 63731291524.1756, 0.09429242558567047, 20650.81580927132, 5494395.6855197735, 2343564.2899838327, 7837959.975503607, 52644.443988695675, 126346665.57286961, 0.074, 9349653.252392352, 10601.661987301673, 17187613.22789596, 0.04862224040252575, 48622240.40252575, 59.974561091707464, 10, 251.7747462709021
18, 0.25, USA, USA, 2, USA, 2, 1178309424.22, -12.647296586411269, 0.189999997616, 286.4434822084242, 28.61685187085781, 284.66873593752206, 223.1578944000443, 2.2527002829069584e-06, 0.0005027078518479009, 480.987654964151, 726804.7090888444, Max_Drawdown, 65.47957536637624, 0.0, 94.09642723723405, 0.025236274621140427, 218041.41272665327, 3924745.429079759, 1621.2187531051948, 353492827.266, 6362870890.787998, 63731291524.1756, 0.09983903885541578, 20650.81580927132, 5494395.6855197735, 2343564.2899838327, 7837959.975503607, 53897.427013434084, 129353824.8322418, 0.074, 9572183.037585894, 10738.922788638518, 17410143.0130895, 0.0492517575186569, 49251757.5186569, 60.751057864112916, 10, 251.7747462709021
19, 0.25, USA, USA, 2, USA, 2, 1178309424.22, -12.647296586411269, 0.189999997616, 286.4434822084242, 30.1957992590905, 284.66873593752206, 221.5789470118116, 2.2527002829069584e-06, 0.0004991509566197339, 480.987654964151, 726804.7090888444, Max_Drawdown, 66.10259409454405, 0.0, 96.29839335363454, 0.025236274621140427, 218041.41272665327, 4142786.841806412, 1621.2187531051948, 353492827.266, 6716363718.053998, 63731291524.1756, 0.1053856521251611, 20650.81580927132, 5494395.6855197735, 2343564.2899838327, 7837959.975503607, 55158.6896514462, 132380855.16347088, 0.074, 9796183.282096844, 10877.090598554307, 17634143.25760045, 0.04988543443437658, 49885434.43437658, 61.53268566611483, 10, 251.7747462709021
20, 0.25, USA, USA, 2, USA, 2, 1178309424.22, -12.647296586411269, 0.189999997616, 286.4434822084242, 31.774746647323187, 284.66873593752206, 219.99999962357893, 2.2527002829069584e-06, 0.000495594061391567, 480.987654964151, 726804.7090888444, Max_Drawdown, 66.7406866044419, 0.0, 98.51543325176509, 0.025236274621140427, 218041.41272665327, 4360828.2545330655, 1621.2187531051948, 353492827.266, 7069856545.319998, 63731291524.1756, 0.11093226539490643, 20650.81580927132, 5494395.6855197735, 2343564.2899838327, 7837959.975503607, 56428.5863903957, 135428607.33694968, 0.074, 10021716.942934275, 11016.2042501855, 17859676.918437883, 0.050523449249505276, 50523449.249505274, 62.319664180279766, 10, 251.7747462709021
21, 0.25, USA, USA, 2, USA, 2, 1178309424.22, -12.647296586411269, 0.189999997616, 286.4434822084242, 33.353694035555876, 284.66873593752206, 218.42105223534622, 2.2527002829069584e-06, 0.0004920371661634, 480.987654964151, 726804.7090888444, Max_Drawdown, 67.39451241702848, 0.0, 100.74820645258436, 0.025236274621140427, 218041.41272665327, 4578869.667259719, 1621.2187531051948, 353492827.266, 7423349372.585998, 63731291524.1756, 0.11647887866465174, 20650.81580927132, 5494395.6855197735, 2343564.2899838327, 7837959.975503607, 57707.49499683309, 138497987.99239942, 0.074, 10248851.111437557, 11156.305126805784, 18086811.086941164, 0.05116599175951882, 51165991.75951882, 63.11222751553127, 10, 251.7747462709021
22, 0.25, USA, USA, 2, USA, 2, 1178309424.22, -12.647296586411269, 0.189999997616, 286.4434822084242, 34.93264142378856, 284.66873593752206, 216.84210484711355, 2.2527002829069584e-06, 0.000488480270935233, 480.987654964151, 726804.7090888444, Max_Drawdown, 68.06477540370271, 0.0, 102.99741682749126, 0.025236274621140427, 218041.41272665327, 4796911.079986373, 1621.2187531051948, 353492827.266, 7776842199.851997, 63731291524.1756, 0.12202549193439706, 20650.81580927132, 5494395.6855197735, 2343564.2899838327, 7837959.975503607, 58995.81864076667, 141589964.73784003, 0.074, 10477657.390600162, 11297.437394566912, 18315617.36610377, 0.05181326452296425, 51813264.522964254, 63.910625523785946, 10, 251.7747462709021
23, 0.25, USA, USA, 2, USA, 2, 1178309424.22, -12.647296586411269, 0.189999997616, 286.4434822084242, 36.511588812021245, 284.66873593752206, 215.26315745888087, 2.2527002829069584e-06, 0.00048492337570706605, 480.987654964151, 726804.7090888444, Max_Drawdown, 68.75222793673082, 0.0, 105.26381674875206, 0.025236274621140427, 218041.41272665327, 5014952.492713027, 1621.2187531051948, 353492827.266, 8130335027.117997, 63731291524.1756, 0.1275721052041424, 20650.81580927132, 5494395.6855197735, 2343564.2899838327, 7837959.975503607, 60293.98827298274, 144705571.85515857, 0.074, 10708212.317281734, 11439.648262927507, 18546172.29278534, 0.052465484055860406, 52465484.05586041, 64.7151252732227, 10, 251.7747462709021
24, 0.25, USA, USA, 2, USA, 2, 1178309424.22, -12.647296586411269, 0.189999997616, 286.4434822084242, 38.09053620025393, 284.66873593752206, 213.6842100706482, 2.2527002829069584e-06, 0.0004813664804788991, 480.987654964151, 726804.7090888444, Max_Drawdown, 69.45767554646504, 0.0, 107.54821174671898, 0.025236274621140427, 218041.41272665327, 5232993.90543968, 1621.2187531051948, 353492827.266, 8483827854.383997, 63731291524.1756, 0.1331187184738877, 20650.81580927132, 5494395.6855197735, 2343564.2899838327, 7837959.975503607, 61602.46529265066, 147845916.70236158, 0.074, 10940597.835974757, 11582.988276881777, 18778557.81147836, 0.053122882171942, 53122882.171941996, 65.52601270144702, 10, 251.7747462709021
25, 0.25, USA, USA, 2, USA, 2, 1178309424.22, -12.647296586411269, 0.189999997616, 286.4434822084242, 39.669483588486614, 284.66873593752206, 212.1052626824155, 2.2527002829069584e-06, 0.00047780958525073215, 480.987654964151, 726804.7090888444, Max_Drawdown, 70.18198216267375, 0.0, 109.85146575116036, 0.025236274621140427, 218041.41272665327, 5451035.318166334, 1621.2187531051948, 353492827.266, 8837320681.649998, 63731291524.1756, 0.13866533174363305, 20650.81580927132, 5494395.6855197735, 2343564.2899838327, 7837959.975503607, 62921.744549500676, 151012186.91880164, 0.074, 11174901.83199132, 11727.511645839724, 19012861.807494927, 0.05378570749099792, 53785707.49099792, 66.34359447599611, 10, 251.7747462709021
26, 0.25, USA, USA, 2, USA, 2, 1178309424.22, -12.647296586411269, 0.189999997616, 286.4434822084242, 41.2484309767193, 284.66873593752206, 210.5263152941828, 2.2527002829069584e-06, 0.0004742526900225651, 480.987654964151, 726804.7090888444, Max_Drawdown, 70.92607603159965, 0.0, 112.17450700831895, 0.025236274621140427, 218041.41272665327, 5669076.730892988, 1621.2187531051948, 353492827.266, 9190813508.915998, 63731291524.1756, 0.14421194501337836, 20650.81580927132, 5494395.6855197735, 2343564.2899838327, 7837959.975503607, 64252.35773305158, 154205658.5593238, 0.074, 11411218.73338996, 11873.2766149076, 19249178.708893567, 0.054454227141669115, 54454227.14166912, 67.16820009470602, 10, 251.7747462709021
27, 0.25, USA, USA, 2, USA, 2, 1178309424.22, -12.647296586411269, 0.189999997616, 286.4434822084242, 42.82737836495198, 284.66873593752206, 208.94736790595013, 2.2527002829069584e-06, 0.0004706957947943982, 480.987654964151, 726804.7090888444, Max_Drawdown, 71.69095641779859, 0.0, 114.51833478275057, 0.025236274621140427, 218041.41272665327, 5887118.143619642, 1621.2187531051948, 353492827.266, 9544306336.182, 63731291524.1756, 0.1497585582831237, 20650.81580927132, 5494395.6855197735, 2343564.2899838327, 7837959.975503607, 65594.87721135224, 157427705.30724537, 0.074, 11649650.192736156, 12020.345885411361, 19487610.168239765, 0.05512872869008888, 55128728.690088876, 68.00018426465083, 10, 251.7747462709021
28, 0.25, USA, USA, 2, USA, 2, 1178309424.22, -12.647296586411269, 0.189999997616, 286.4434822084242, 44.40632575318467, 284.66873593752206, 207.36842051771745, 2.2527002829069584e-06, 0.0004671388995662312, 480.987654964151, 726804.7090888444, Max_Drawdown, 72.47770122118187, 0.0, 116.88402697436655, 0.025236274621140427, 218041.41272665327, 6105159.556346295, 1621.2187531051948, 353492827.266, 9897799163.448, 63731291524.1756, 0.15530517155286905, 20650.81580927132, 5494395.6855197735, 2343564.2899838327, 7837959.975503607, 66949.92039394205, 160679808.94546095, 0.074, 11890305.86196411, 12168.787092846824, 19728265.837467715, 0.05580952233189836, 55809522.33189836, 68.83992960594999, 10, 251.7747462709021
29, 0.25, USA, USA, 2, USA, 2, 1178309424.22, -12.647296586411269, 0.189999997616, 286.4434822084242, 45.98527314141735, 284.66873593752206, 205.78947312948475, 2.2527002829069584e-06, 0.00046358200433806423, 480.987654964151, 726804.7090888444, Max_Drawdown, 73.28747566603315, 0.0, 119.2727488074505, 0.025236274621140427, 218041.41272665327, 6323200.969072949, 1621.2187531051948, 353492827.266, 10251291990.714, 63731291524.1756, 0.16085178482261436, 20650.81580927132, 5494395.6855197735, 2343564.2899838327, 7837959.975503607, 68318.15470882678, 163963571.30118427, 0.074, 12133304.276287636, 12318.673352093518, 19971264.251791243, 0.05649694339275251, 56496943.39275251, 69.68784973609237, 10, 251.7747462709021
30, 0.25, USA, USA, 2, USA, 2, 1178309424.22, -12.647296586411269, 0.189999997616, 286.4434822084242, 47.564220529650036, 284.66873593752206, 204.21052574125207, 2.2527002829069584e-06, 0.00046002510910989725, 480.987654964151, 726804.7090888444, Max_Drawdown, 74.12154225144657, 0.0, 121.6857627810966, 0.025236274621140427, 218041.41272665327, 6541242.381799603, 1621.2187531051948, 353492827.266, 10604784817.980001, 63731291524.1756, 0.1663983980923597, 20650.81580927132, 5494395.6855197735, 2343564.2899838327, 7837959.975503607, 69700.30330198321, 167280727.9247597, 0.074, 12378773.866432216, 12470.083881779545, 20216733.84193582, 0.057191355191835117, 57191355.19183511, 70.54439280202477, 10, 251.7747462709021
31, 0.25, USA, USA, 2, USA, 2, 1178309424.22, -12.647296586411269, 0.189999997616, 286.4434822084242, 49.14316791788272, 284.66873593752206, 202.6315783530194, 2.2527002829069584e-06, 0.0004564682138817303, 480.987654964151, 726804.7090888444, Max_Drawdown, 74.98127219341865, 0.0, 124.12444011130137, 0.025236274621140427, 218041.41272665327, 6759283.794526257, 1621.2187531051948, 353492827.266, 10958277645.246002, 63731291524.1756, 0.17194501136210505, 20650.81580927132, 5494395.6855197735, 2343564.2899838327, 7837959.975503607, 71097.1515912668, 170633163.8190403, 0.074, 12626854.122608982, 12623.104722243925, 20464814.09811259, 0.0578931523346385, 57893152.3346385, 71.4100455417299, 10, 251.7747462709021
32, 0.25, USA, USA, 2, USA, 2, 1178309424.22, -12.647296586411269, 0.189999997616, 286.4434822084242, 50.722115306115406, 284.66873593752206, 201.05263096478672, 2.2527002829069584e-06, 0.00045291131865356335, 480.987654964151, 726804.7090888444, Max_Drawdown, 75.86815864007367, 0.0, 126.59027394618909, 0.025236274621140427, 218041.41272665327, 6977325.20725291, 1621.2187531051948, 353492827.266, 11311770472.512003, 63731291524.1756, 0.1774916246318504, 20650.81580927132, 5494395.6855197735, 2343564.2899838327, 7837959.975503607, 72509.55483595158, 174022931.60628378, 0.074, 12877696.938864999, 12777.829564758586, 20715656.914368607, 0.05860276451601173, 58602764.51601173, 72.28533797521014, 10, 251.7747462709021
33, 0.25, USA, USA, 2, USA, 2, 1178309424.22, -12.647296586411269, 0.189999997616, 286.4434822084242, 52.30106269434809, 284.66873593752206, 199.47368357655404, 2.2527002829069584e-06, 0.00044935442342539637, 480.987654964151, 726804.7090888444, Max_Drawdown, 76.78383200636425, 0.0, 129.08489470071234, 0.025236274621140427, 218041.41272665327, 7195366.619979564, 1621.2187531051948, 353492827.266, 11665263299.778004, 63731291524.1756, 0.1830382379015957, 20650.81580927132, 5494395.6855197735, 2343564.2899838327, 7837959.975503607, 73938.44692028261, 177452272.60867828, 0.074, 13131468.173042193, 12934.360713742111, 20969428.1485458, 0.059320660933146765, 59320660.93314677, 73.17084884781788, 10, 251.7747462709021
34, 0.25, USA, USA, 2, USA, 2, 1178309424.22, -12.647296586411269, 0.189999997616, 286.4434822084242, 53.880010082580775, 284.66873593752206, 197.89473618832133, 2.2527002829069584e-06, 0.0004457975281972294, 480.987654964151, 726804.7090888444, Max_Drawdown, 77.73007785730576, 0.0, 131.61008793988654, 0.025236274621140427, 218041.41272665327, 7413408.032706218, 1621.2187531051948, 353492827.266, 12018756127.044004, 63731291524.1756, 0.18858485117134105, 20650.81580927132, 3932488.3161691227, 2343564.2899838327, 6276052.606152955, 75384.85059680132, 180923641.43232316, 0.074, 13388349.465991912, 12129.39465108008, 19664402.072144866, 0.05562885737805252, 55628857.37805252, 68.61708299868022, 10, 251.7747462709021
35, 0.25, USA, USA, 2, USA, 2, 1178309424.22, -12.647296586411269, 0.189999997616, 286.4434822084242, 55.45895747081346, 284.66873593752206, 196.31578880008865, 2.2527002829069584e-06, 0.0004422406329690624, 480.987654964151, 726804.7090888444, Max_Drawdown, 78.70885787515937, 0.0, 134.16781534597283, 0.025236274621140427, 218041.41272665327, 7631449.445432872, 1621.2187531051948, 353492827.266, 12372248954.310005, 63731291524.1756, 0.1941314644410864, 20650.81580927132, 3932488.3161691227, 2343564.2899838327, 6276052.606152955, 76849.88949612358, 184439734.7906966, 0.074, 13648540.374511547, 12289.885582992434, 19924592.980664503, 0.05636491448713735, 56364914.487137355, 69.52499472159418, 10, 251.7747462709021
36, 0.25, USA, USA, 2, USA, 2, 1178309424.22, -12.647296586411269, 0.189999997616, 286.4434822084242, 57.037904859046144, 284.66873593752206, 194.73684141185598, 2.2527002829069584e-06, 0.00043868373774089543, 480.987654964151, 726804.7090888444, Max_Drawdown, 79.72233458392239, 0.0, 136.76023944296853, 0.025236274621140427, 218041.41272665327, 7849490.858159525, 1621.2187531051948, 353492827.266, 12725741781.576006, 63731291524.1756, 0.1996780777108317, 20650.81580927132, 3932488.3161691227, 2343564.2899838327, 6276052.606152955, 78334.80228886356, 188003525.49327254, 0.074, 13912260.886502167, 12452.553644588379, 20188313.49265512, 0.05711095653282834, 57110956.53282834, 70.4452226641131, 10, 251.7747462709021
37, 0.25, USA, USA, 2, USA, 2, 1178309424.22, -12.647296586411269, 0.189999997616, 286.4434822084242, 58.61685224727883, 284.66873593752206, 193.15789402362327, 2.2527002829069584e-06, 0.00043512684251272845, 480.987654964151, 726804.7090888444, Max_Drawdown, 80.77290068508594, 0.0, 139.3897529323648, 0.025236274621140427, 218041.41272665327, 8067532.270886179, 1621.2187531051948, 353492827.266, 13079234608.842007, 63731291524.1756, 0.20522469098057705, 20650.81580927132, 3932488.3161691227, 2343564.2899838327, 6276052.606152955, 79840.95948884163, 191618302.7732199, 0.074, 14179754.405218273, 12617.548971840648, 20455807.01137123, 0.05786767208144348, 57867672.08144348, 71.3786161590189, 10, 251.7747462709021
38, 0.25, USA, USA, 2, USA, 2, 1178309424.22, -12.647296586411269, 0.189999997616, 286.4434822084242, 60.19579963551151, 284.66873593752206, 191.5789466353906, 2.2527002829069584e-06, 0.0004315699472845615, 480.987654964151, 726804.7090888444, Max_Drawdown, 81.8632140974574, 0.0, 142.0590137329689, 0.025236274621140427, 218041.41272665327, 8285573.683612833, 1621.2187531051948, 353492827.266, 13432727436.108007, 63731291524.1756, 0.2107713042503224, 20650.81580927132, 3932488.3161691227, 2343564.2899838327, 6276052.606152955, 81369.88352352011, 195287720.45644826, 0.074, 14451291.313777171, 12785.038342438424, 20727343.919930127, 0.058635826022950664, 58635826.022950664, 72.32611868278919, 10, 251.7747462709021
39, 0.25, USA, USA, 2, USA, 2, 1178309424.22, -12.647296586411269, 0.189999997616, 286.4434822084242, 61.7747470237442, 284.66873593752206, 189.99999924715792, 2.2527002829069584e-06, 0.00042801305205639455, 480.987654964151, 726804.7090888444, Max_Drawdown, 82.99624011315129, 0.0, 144.77098713689549, 0.025236274621140427, 218041.41272665327, 8503615.096339487, 1621.2187531051948, 353492827.266, 13786220263.374008, 63731291524.1756, 0.2163179175200677, 20650.81580927132, 3932488.3161691227, 2343564.2899838327, 6276052.606152955, 82923.27288050378, 199015854.91320905, 0.074, 14727173.263577469, 12955.207820969243, 21003225.869730424, 0.05941627170252509, 59416271.702525094, 73.28878281963065, 10, 251.7747462709021
